id,name,sku,category_reference,tax_group_reference,is_sold_by_weight,is_active,is_stock_product,price,cost,barcode,description,preparation_time,calories,walking_minutes_to_burn_calories,is_high_salt,image,name_localized,description_localized
993c4fde-bf50-4e0d-ba09-dd9797491319,"ICED | Chemex",PSC-103,14,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163451_9a43e200-1acb-4a91-a17f-1482f29a86e7.png,"كيمكس مثلج",
993c4d6b-6d02-40e9-8f0f-ad1047b3609c,"ICED | V60",PSC-107,14,,No,Yes,No,1.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163482_9a43e22f-5246-4acd-8140-9907bd1780d2.png,"في ٦٠ - مثلج",
98f3ac59-da06-4bdb-8803-504186c0a07a,"ICED | Cacao",PBR-101,3,,No,Yes,No,1.75,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1726380344_9d036cb7-5f96-493c-b2bc-f43e528b6cb2.png,"ايسد كاكاو",
98d1f675-02f7-46cc-89fa-fe55be742bc3,"Koobs Box | Shots",PPT-108,5,,No,Yes,No,11,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161582_9a43d6dd-0234-42c7-853b-460fdada3f19.png,"كوبز بوكس",
98cc7d1c-5964-4213-89bd-3a646e987e21,Strawberry,PBR-107,7,,No,Yes,No,2,,,"Made with fresh strawberries, mint leaves, lime juice and a splash of soda.",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043360_9a29cdbd-2a60-40f9-9d86-de52244eed40.png,"موهيتو فراولة","مصنوعة من الفراولة الطازجة، أوراق النعناع، ​​عصير الليمون وقليل من الصودا."
98b935dc-0948-4aa6-b2b0-b0d17f990855,"1 Liter | Iced Matcha",PPT-104,5,,No,Yes,No,12,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161609_9a43d705-a095-41fe-92a4-403988092861.png,"ماتشا مثلجة - 1 لتر",
98b935b6-d007-45c6-b198-9ddd67efd317,"1 Liter | Tower Drip",PPT-102,5,,No,Yes,No,12,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161814_9a43d83d-a22c-45da-8a42-9bde27accb98.png,"كولد درب - 1 لتر",
98b93571-687f-4075-ad16-e6fe8787d81a,"1 Liter | Iced Americano",PPT-103,5,,No,Yes,No,9,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161842_9a43d869-6b39-4b0d-bbcb-a3136f3e6b4c.png,"امريكانو مثلجة - 1 لتر",
98b93544-afb1-4987-ba35-8d639411923b,"1 Liter | Iced Spanish Latte",PPT-106,5,,No,Yes,No,10,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161869_9a43d891-fce3-402b-9b06-8294ced5d98b.png,"سبانيش لاتيه مثلج - 1 لتر",
98b93515-9d34-4476-8e89-04bd16f1f642,"1 Liter | Iced Salted Caramel",PPT-105,5,,No,Yes,No,11,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161891_9a43d8b3-85cc-4fda-8a38-ef842575ac72.png,"كراميل مملح لاتيه - 1 لتر",
98a9d52c-0d36-4c60-ae87-b2f7837c8ae3,"Medium | Tiramisu Ice Cream",PSS-103,6,,No,Yes,No,1.35,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747234133_9ee8f6fc-27eb-4e6a-9f8c-7e5cf42b1498.png,,
986348a9-6043-4126-848c-7b2204c7498d,"Small | Vanilla Ice Cream",PSS-102,6,,No,Yes,No,0.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747231005_9ee8e457-2dca-48ce-9630-5b05d383c687.jpg,,
98634875-ce11-4986-b36f-f28c2f51d51c,"Small | Tiramisu Ice Cream",PSS-101,6,,No,Yes,No,0.85,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747234157_9ee8f720-7443-4fe6-9bd6-343db772f2f0.png,,
985ce3af-ab3c-48af-aae3-608b4d8aebb9,"Affogato | Ice Cream",PSS-104,6,,No,Yes,No,1.35,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1750257352_9f2f5ac6-2de5-41d3-bcdb-79fee47c63c5.png,افوكاتو,
985ce389-80bb-49c2-89a5-84ae3ab91b2f,"Medium | Vanilla Ice Cream",PSS-105,6,,No,Yes,No,1.35,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747231026_9ee8e477-77f2-438e-a872-0c7e37d88f84.jpg,,
98187ba6-4153-4cbf-82bc-01ccd5987f71,"Flat Spanish",PHT-108,15,,No,Yes,No,1.5,,,"Spanish Latte with less milk
in a 8oz hot cup",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042606_9a29c93e-7bfd-41c7-b932-7975a0886693.png,"فلات سبانش","سبانيش لاتيه مع قليل من الحليب المحلى"
976d9cbd-04a1-404b-b580-4912011a15c8,"Chai Latte",PHT-105,3,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1701623990_9ac30559-8fd2-4942-bf82-804bc6eeeb0e.jpg,"شاي لاتيه",
9713295e-577a-431d-961b-19228dfdb086,"Very Berry",PBR-109,7,,No,Yes,No,2,,,"A drink with  fresh strawberries and berries with soda",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043399_9a29cdf9-1981-4e90-8994-3aec2ae82057.png,"فيري بيري","مشروب يتكون من الفروالة والبيريز الطازجة مع الصودا"
96fd5f5b-9d5a-426e-b54a-b9e52baa0a9b,"San Sebastian Cake",PSN-122,10,,No,Yes,No,2.25,,,"Ingredients:
Creamy Cheese, Eggs, vanilla, Sugar, flour",,205,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162394_9a43dbb3-3bdf-47f9-8dea-5e813969622a.png,"كيكة سان سبيستيان","مكونات
 جبنة كريمية ، ليمون ، بيض ، فانيليا ، سكر ، طحين"
96b02886-98f6-4efb-9b14-c868e0ac04b0,"Matcha Pistachio Frappe",FRP-101,17,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1754993078_9f9d9de7-6424-4548-8c7f-d9ed0acc3d0e.jpg,"فراب الماتشا والفستق",
9639cc39-402b-48ac-81b4-2d93ae0781bd,"200ml | Cold Brew Bottled",PIC-103,16,,No,Yes,No,1.95,,,"Cold Brewed Coffee from Premium quality beans",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041804_9a29c476-9848-487a-99fa-c7aa5a960b92.png,"قنينة كولد برو - 200 مل","قهوة باردة محضرة من حبوب البن عالية الجودة"
962bf826-d7a0-4980-8997-359cc5bfe99d,"Chocolate Frappe",FRP-102,17,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1755090598_9f9fe32b-2ee3-4543-b925-e67ff5674f9d.jpg,"تشوكولت فراب",
961bc3a5-d5f8-47f8-9f86-bee3be3b988f,"Mango Passion Frappe",FRP-103,17,,No,No,No,2.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1754993376_9f9d9fad-5968-4598-aec6-67bd2d0f752f.jpg,,
95df2ffc-34f4-4461-9431-f9b64e9c19ae,"ICED | Vanilla Almond Matcha",PBR-104,3,,No,No,No,2.15,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1745137147_9eb823f9-5e2b-493d-b529-ed060e75dbff.png,,
95df2fdb-3faa-444e-8bd4-ed71e4c9c939,"Rio Passionfruit",PBR-106,7,,No,Yes,No,2,,PBR-106,"fresh passion fruit with mint leaves and soda",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695044212_9a29d2d1-2429-4b21-9585-207a4d1e9b97.png,"ريو باشن فروت","مشروب الباشن فروت الطازجة مع اوراق النعناع والصودا"
95df2f91-28d6-4e0c-88ef-52047e749336,"Mango Peach Lemonade",PBR-103,7,,No,Yes,No,1.75,,,"Fresh mango, peach and lime drink with soda",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043669_9a29cf93-c87c-4afe-b246-a08a44879320.png,"مانجو خوخ ليموناضة","مشروب المانجو والخوخ والليمون الطازج مع الصودا"
95cd5fe4-1b0f-446b-800e-4ae93a225444,"Cream Brulee",PSN-109,10,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162357_9a43db7b-5ba7-442b-8155-e630c1794b90.png,"كريم بروليه",
958c949e-47bd-43b8-bbd6-301c7a30bd73,"Turkish Coffee",PHT-117,15,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042710_9a29c9dd-4327-468f-a00b-1fd309e5d060.png,"قهوة تركية",
94b9273a-7268-42cc-adfd-c08ea79dcc0e,"Croissant | Almond",PCR-101,8,,No,No,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162121_9a43da12-ad55-438d-ab72-b39771a71bd7.png,,
94b7ab78-5a42-4072-b1ec-5b00a972cdd5,"Ceramic Mug",PGF-101,11,,No,Yes,No,2.75,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696165358_9a43ed5e-1d85-4d8c-8ce9-5684a2e9d281.png,"كوب سيراميك",
94b7aa24-5472-4845-8cd6-a93cd27b4537,Tumbler,PGF-102,11,,No,Yes,No,5.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696165387_9a43ed89-9efe-447a-87f0-333cf9b2dfa1.png,تمبلر,
942b02b5-4ec3-4f7a-bae8-61d6e4ffe13c,"Croissant | Chocolate",PCR-102,8,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1754375288_9f8f3b96-9ba6-42c6-9091-a8a7bfd38534.jpg,"كروسان كاكاو",
931c8672-d6ba-4a74-950a-782d5c20df23,"ICED | Vanilla Cappuccino",PIC-112,16,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1753791383_9f81a33d-ffcb-440d-9ee9-226c160c5009.png,"كابتشينو فانيلا",
92f2a78d-fd9f-4305-b6ef-bfb64c56732a,"Croissant | Cream Cheese",PCR-103,8,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162201_9a43da8d-646a-47ca-a5dd-ad787b0dc9b9.png,"كرواسان الجبن",
92d49e2a-2878-4bc4-94ae-29402a280da1,"Tokyo Ice Tea",PBR-108,7,,No,Yes,No,1.75,,,"Iced tea drink made of black tea, peaches and fresh lemon",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043753_9a29d014-f2e9-4db5-8bd3-fc6bb61e32bf.png,"طوكيو | ايس تي","مشروب الشاي المثلج مكون من الشاي الاسود ووالخوخ والليمون الطازج"
929a493d-f28d-4211-81f4-7bc49905d9a3,"Croissant | Plain",PCR-105,8,,No,Yes,No,1,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283687_9a2f6632-33c8-4f95-bb2c-e723fc56c0fa.png,"كرواسان سادة",
9292b99b-c737-480b-8af2-1b62cba75ffe,"ICED | Americano (M)",PIC-106,16,,No,Yes,No,1.2,,,"Americano mixed with ice",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041871_9a29c4dd-9776-45e6-8660-2ed5d50e40d0.png,"أمريكانو | مثلج","أمريكانو مخلوطه بالثلج"
928a0ea7-d1ae-430e-8501-c0852d35dd28,"HOT | V60",PSC-106,14,,No,Yes,No,1.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163521_9a43e26b-99cb-4adb-857c-2f09ee1e0152.png,"في ٦٠ | ساخن",
928a04c6-f835-4c3b-89ff-80cdb42858a8,"French Press",PSC-104,14,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163551_9a43e298-8ed1-4602-b1aa-08c84976fb93.png,"فرنش برس",
928a0400-2b76-46d7-beb2-7bb2968c9a56,"HOT | Chemex",PSC-102,14,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163580_9a43e2c5-8ae9-403e-9e76-88f5bdc6b057.png,"كيميكس ساخن",
928a036c-14c8-4534-9bfe-60cbe7aaf9fe,Aeropress,PSC-101,14,,No,Yes,No,2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163601_9a43e2e5-46cf-4159-9747-552f4262705a.png,"ايرو بريس",
9286775a-82b8-4ae4-be83-cb7556bd06eb,"Orange Juice",PWJ-104,9,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695284063_9a2f6870-f64c-4842-9fe2-eccbc90ad391.png,"عصير البرتقال",
92863a62-9d6e-40ce-b6d9-c005fc010ee7,"Turkey Sandwich",PSD-106,13,,No,Yes,No,1.75,,,,,327,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283344_9a2f6426-fb46-4172-990b-2b016658c8dd.png,"ساندويتش الديك الرومي المدخن",
928639ec-917c-40cc-9a63-4817f78201a2,"Halloumi Sandwich",PSD-104,13,,No,Yes,No,1.75,,,,,324,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283305_9a2f63ec-570a-47cf-a347-f90a372be075.png,"سندويتش الحلوم والمشروم",
928638dd-0cbe-4ae4-b8b8-ca01db2ed8a1,"HOT | Tea",PHT-116,3,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042812_9a29ca79-48fb-4f72-8ba8-cb8a8b18a47d.png,شاي,
92863850-60de-4672-9c77-af33b16feb88,"HOT | Salted Caramel (M)",PHT-114,15,,No,Yes,No,2.1,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042861_9a29cac3-ae72-44e5-89c3-0794ac6490be.png,"سولتد كاراميل | ساخن",
9286377c-293c-4fb3-aa8c-10fb9d3b86f7,"HOT | Latte",PHT-111,15,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042911_9a29cb0f-5da6-41a9-b9da-eb245c82839f.png,"لاتيه ساخن",
92863740-318c-45a7-864a-630177309f5e,"HOT | Matcha",PHT-112,3,,No,Yes,No,1.75,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042962_9a29cb5e-40fe-464d-bb91-f236a98ff768.png,"ماتشا ساخنة",
9286370c-41ea-4cbd-b8cb-a98dbe5f7f9d,"HOT | Chocolate",PHT-110,3,,No,Yes,No,1.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042997_9a29cb93-181b-49da-9291-ea864afe2b01.png,"هوت شوكليت",
928636c4-32e2-4a88-8463-9bf795a10b31,"Flat White",PHT-109,15,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042647_9a29c97c-6bdc-4c7b-b58e-d3c6bae9dc7d.png,"فلات وايت",
9286368a-4ceb-4594-8ca0-d7af4ea019d1,"Double Espresso",PHT-107,15,,No,Yes,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043037_9a29cbd0-14c6-4421-97e0-b668cada3662.png,"دبل اسبريسو",
928635ee-7c22-4bae-b1ab-97afcb6a85f6,Cortado,PHT-106,15,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043085_9a29cc18-a5a6-40b0-b18c-9d0d4ec7d4ce.png,كورتادو,
92863544-f482-4e4c-8596-7731e999dfcd,"HOT | Cappuccino",PHT-104,15,,No,Yes,No,1.5,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043137_9a29cc68-8a2f-4ed8-9d14-6dafcc3ad236.png,"كابتشينو ساخن",
928634f2-1af5-43bc-b655-1bf08380162b,"HOT |  Cacao Latte",PHT-103,15,,No,Yes,No,2.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043166_9a29cc94-3038-4dde-b51e-addda20195a4.png,"كاكاو لاتيه ساخن",
928633e3-79b0-4ff4-9871-972cedb73299,"ICED | Vanilla Shaken (M)",PIC-114,16,,No,Yes,No,1.7,,,"Coffee mixed with unsweetened milk and vanilla",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695106886_9a2b4861-d150-427e-ab98-43e574bd6d0d.png,"خليط الفانيلا المثلج","قهوة مخلوطة مع الحليب الغير محلى والفانيلا"
9286330e-6071-4bce-98f4-6b7356e1bad8,"ICED | Salted Caramel (M)",PIC-109,16,,No,Yes,No,2.1,,,"Salted caramel sauce with our special milk and double espresso",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042178_9a29c6b0-e0fe-4f4e-8439-5062c0ef62c5.png,"سولتد كاراميل | مثلج","صلصة الكراميل المملح مع الحليب الخاص بنا  ودبل اسبريسو"
9286319b-30c9-4bb8-8927-e4e24ac729c6,"ICED | Micro",PIC-113,16,,No,No,No,1.75,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041967_9a29c56e-b366-40ca-b43c-5d881f5741e9.png,مايكرو,
92863121-43e2-4144-a830-52c41d1cb812,"ICED | Matcha",PBR-102,3,,No,Yes,No,1.75,,,"Japanese matcha with our special sweetened milk",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695044050_9a29d1da-5684-4a57-a395-9fd8caae69fb.png,"ماتشا مثلجة","ماتشا يابانية مع الحليب المحلى  الخاص بنا"
928630bf-ace8-4445-bf66-2fb278c4eb69,"Koobs Box | Cold Brew",PPT-107,5,,No,Yes,No,10,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161948_9a43d90b-34e8-4456-8d9f-5ffb6577dc4b.png,"كوبز بوكس | كولد برو",
92862fd0-d21b-447e-a2ff-97a14e9a4c7e,"ICED | Latte (M)",PIC-108,16,,No,Yes,No,1.5,,,"Double espresso with unsweetened milk",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042223_9a29c6f5-ca2c-41a4-9b19-a61d1a297729.png,"لاتيه مثلج - غير محلى","دبل اسبريسو مع الحليب الغير محلى"
92862f74-fb6d-4cba-b4d4-4c91e5ede62b,"Tower Drip (M)",PIC-104,16,,No,Yes,No,1.7,,,"18 hour tower drip coffee.",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042353_9a29c7bb-cf37-4630-a56f-d98197f172b7.png,"القهوة المقطرة","قهوة مقطرة لمدة 18 ساعة"
92862a65-9ed0-4492-90b8-019799af42f5,"ICED |  Cacao Latte",PIC-107,16,,No,Yes,No,1.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1726382243_9d037809-9dd4-429b-a772-18ce13dcc87c.png,"كاكاو لاتيه - بارد",
92861d34-371a-4e9f-a20d-a814f457f78e,"HOT | Americano (M)",PHT-101,15,,No,Yes,No,1.2,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043219_9a29cce6-2c02-41d4-ab96-f60335d8c970.png,"امريكانو - ساخن",
928603ef-4939-4671-94e4-0744ec3c275e,"ICED | Spanish Latte (M)",PIC-110,16,,No,Yes,No,1.95,,,"Sweet Iced Latte, meticulously crafted with high-quality Arabica bean espresso and our one-of-a-kind Koobs milk. A perfect blend of rich flavors and creamy texture.",,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042405_9a29c80c-5a05-402f-8f98-81cc68a91edd.png,"سبانش لاتيه | مثلج","لاتيه مثلج، مصنوع بعناية من إسبريسو بن أربيكا عالي الجودة وحليب كوبز الفريد من نوعه. مزيج مثالي من النكهات الغنية والقوام الكريمي."
9285eb5e-b37b-4484-9bcd-5f2ccc08c175,"Croissant | Feta Cheese",PCR-104,8,,No,No,No,1.25,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283431_9a2f64ab-e9b2-44b5-b50e-fc04345f5aa7.png,"كرواسان جبنة الفيتا",
9285ea93-e1ca-4683-ab09-1fe78bed8237,"HOT | Spanish Latte (M)",PHT-115,15,,No,Yes,No,1.95,,,,,,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043250_9a29cd15-390d-4cfb-b212-342d0e46d9f9.png,"سبانش لاتيه - ساخن",
9285e4ca-b130-4b87-b2af-3ffee1ce7d11,"ICED | Black Spanish (M)",PIC-101,16,,No,Yes,No,2.25,,,"a blend of our premium Espresso and unique Koobs milk, with our coffee ice cubes that enrich the flavour. A symphony of sweetness and depth in a cup, it's the refreshment your day deserves.",5,220,,No,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695040930_9a29bf40-8bb4-4070-a405-481c72c3be98.png,"بلاك سبانش","مزيج من إسبريسو عالي الجودة وحليب كوبس الفريد، مع مكعبات الثلج من القهوة التي تعزز النكهة. سيمفونية من الحلاوة والعمق في كوب."

